source_file,page,chunk_index,text
Kochi-Metro-Rail-Ltd_122025123422432.pdf,31,0,"APPENDIX 1 TENDER INDEX The following tender index check list is intended to help the bidders in submitting offer, which are complete. An incomplete offer is liable to be rejected. Bidders are advised to go through the list carefully and take necessary action. Documents Enclosed Yes No 1 Appendix 1: Tender Index 2 Appendix 2: Technical Proposal 3 Appendix 3: Company Profile Bidder Details 4 Appendix 4: Compliance with technical specification and scope of work 5 Appendix 5: Compliance with tender terms & conditions 6 Appendix 6: List of Partners as on 31.12.2024 (as per eligibility criteria) 7 Appendix 7: Exposure of the firm in Central State PSU Listed Public Limited Company Private company having mandatory Ind-AS applicability and annual turnover of Rs.150 crores or more of at least one year in the last five (5) financial year (as per eligibility criteria) 8 Appendix 8: Experience in other Audit assignments in Kerala 9 Appendix 9: Annual turnover as per eligibility criteria 10 Appendi"
Kochi-Metro-Rail-Ltd_122025123422432.pdf,31,1,ear in the last five (5) financial year (as per eligibility criteria) 8 Appendix 8: Experience in other Audit assignments in Kerala 9 Appendix 9: Annual turnover as per eligibility criteria 10 Appendix 10: checklist for fulfillment of minimum eligibility criteria 11 Appendix 11: Power of Attorney 12 Appendix 12: Deleted 13 Appendix 13: Deleted 14 Appendix 14: undertaking for tender security declaration 15 Appendix 15- Undertaking for not been blacklisted debarred 16 Any other relevant documents Place: Date: Name & Designation of Authorized Person Signature: Seal
Kochi-Metro-Rail-Ltd_122025123422432.pdf,32,0,"APPENDIX 2 Technical Proposal (On letter-head of Firm) To Director Finance Kochi Metro Rail Ltd, Ref: Engagement of firm of Chartered Accountant Cost Accountant for Internal audit and other assignments for the year 2025-28. Dear Sir, We enclose herewith the Particulars and details of the Firm, Technical bid and price bids in connection with the above assignment. We also state as follows: We hereby declare that all the information and statements made in this Proposal are true and accept that any misinterpretation contained in it may lead to our disqualification. 1. The prices quoted by us in the price bid are valid for 90 days from the date of opening of bid. We confirm that this proposal will remain binding upon us. 2. Prices have been arrived independently without consultation, communication, agreement or understanding (for the purpose of restricting competition) with any competitor. 3. We agree to bear all costs incurred by us in connection with the preparation and submission of the "
Kochi-Metro-Rail-Ltd_122025123422432.pdf,32,1,"ion, agreement or understanding (for the purpose of restricting competition) with any competitor. 3. We agree to bear all costs incurred by us in connection with the preparation and submission of the offer and to bear any further pre-contract costs. 4. We understand that KMRL is not bound to accept the lowest or any proposal or to give any reason for award, or for the rejection of any proposal. 5. I confirm that I have authority of.......................(name of the firm) to submit the proposal and to negotiate on its behalf. 6. DECLARATION: I We hereby confirm having read and understood the tender document including buyer added ATC, Corrigenda Addendum and the requirements of work supply under this tender. The information furnished by us is true to the best of our knowledge and belief and nothing has been concealed there from. I We Agree to abide by all the terms and conditions of the tender document, in case the job is awarded to me us. Any deviation from"
Kochi-Metro-Rail-Ltd_122025123422432.pdf,32,2," nothing has been concealed there from. I We Agree to abide by all the terms and conditions of the tender document, in case the job is awarded to me us. Any deviation from"
Kochi-Metro-Rail-Ltd_122025123422432.pdf,33,0,tender document is clearly mentioned in Appendix 5 Statement of deviation of this RFP document. Thank you Signature of Partner with Name & Seal of the Audit firm Date:
Kochi-Metro-Rail-Ltd_122025123422432.pdf,34,0,"APPENDIX: 3 BIDDER DETAILS NB: Duly filled company profile along with cheque copy, PAN card copy and GST certificate to be scanned and uploaded as a single document Place : Date : Name & Designation of Authorized Person: Signature: Seal: No. DETAILS 1 Name and address of the firm (enclose address proof) 2 Registration number of the firm 3 Address of the Kochi branch of the firm (If different from above) 4 Year of establishment of the firm 5 Constitution Certificate issued by ICAI ICMAI as on 31.12.2024 (enclose copy) 6 Latest Empanelment certificate issued by CAG (enclose copy) 7 GST Registration Number (enclose copy) 8 PAN (enclose copy) 9 Contact Person Details (Name, Mobile Number, Email ID) 10 BANK DETAILS (Attach cheque copy) Name of Bank Name of Branch IFSC Code Account Number Address of Bank"
Kochi-Metro-Rail-Ltd_122025123422432.pdf,34,1,s of Bank
Kochi-Metro-Rail-Ltd_122025123422432.pdf,35,0,APPENDIX 4 SCHEDULE OF COMPLIANCE WITH SCOPE OF WORK ITEM DESCRIPTION Complied Yes No Remarks As per Gem Bid document ATC: Scope of work NB: Leaving this appendix blank will be treated as Compliance to the scope of work and all tender terms & conditions Place: Date : Name & Designation of Authorized Person Signature: Seal:
Kochi-Metro-Rail-Ltd_122025123422432.pdf,36,0,APPENDIX 5 STATEMENT OF DEVIATION FROM TENDER TERMS AND CONDITIONS Clause No DEVIATION IF ANY REMARKS NB: Leaving this appendix blank will be treated as no deviation. Place : Date : Name & Designation of Authorized Person Signature: Seal:
Kochi-Metro-Rail-Ltd_122025123422432.pdf,37,0,APPENDIX 6 List of Partners as on 31.12.2024 Sl. No. Name of the Partner Membership No. Membership Status (ACA FCA ACMA FC MA) CISA DISA ISA Date of joining the firm as partner Place : Date : Name & Designation of Authorized Person Signature: Seal:
Kochi-Metro-Rail-Ltd_122025123422432.pdf,38,0,APPENDIX 7 Exposure of the firm in Central State PSU Listed Public Limited Company Private company having mandatory Ind-AS applicability and annual turnover of Rs.150 crores or more of at least one year in the last five (5) financial year as Internal auditors Sl. No. Name of the PSU Company Financial Year of audit Turnover (In Crores) Completion date State in which Registered Office is situated Documents to be submitted: 1 Copy of Appointment letter 2 Copy of Signed Balance Sheet and Statement of Profit and Loss 3 Proof of Address of Registered Office (Company profile as per MCA website may be attached) 4 Proof that company is a State Central PSU (Company profile as per MCA website may be attached) Place : Date : Name & Designation of Authorized Person Signature: Seal:
Kochi-Metro-Rail-Ltd_122025123422432.pdf,39,0,APPENDIX 8 Experience in other Audit assignments in Kerala Sl. No. Name of the PSU Company Financial Year of audit Nature of Audit Assignment State in which Registered Office is situated Documents to be submitted: 1 Copy of Appointment letter 2 Proof of Address of Registered Office (Company profile as per MCA website may be attached) 3 Proof that company is a State Central PSU (Company profile as per MCA website may be attached) Place : Date : Name & Designation of Authorized Person Signature: Seal:
Kochi-Metro-Rail-Ltd_122025123422432.pdf,40,0,APPENDIX 9 DETAILS OF ANNUAL TURNOVER SI No Financial Year Turnover Balance Sheet Statement of Profit and Loss submitted YES NO 1 2019-20 2 2020-21 3 2021-22 4 2022-23 5 2023-24 Average TurnOver (Bidders Signature and Date) Name of the authorized signatory: Name of the Bidder: Bidders Seal (Chartered Accountant s Signature & Date) Name of the CA: Chartered Accountant s Seal CA Registration Number: CA s Address: CA s Telephone Fax Number UDIN no:
Kochi-Metro-Rail-Ltd_122025123422432.pdf,41,0,"APPENDIX 10 CHECKLIST FOR FULFILLMENT OF MINIMUM ELIGIBILITY CREITERIA SI No Eligibility Criteria Yes No Proof attached (Yes No) 1 Minimum experience of 10 Years 2 Minimum Four partners out of which at least two partner should be FCA 3 Firm should have a Registered Office branch in Kochi region 4 Average Annual Turnover of at least Rupees fifty lakh (50,00,000 -) 5 Internal Audit in PSU Company with trurnover of Rs.150 Cr Place : Date : Name & Designation of Authorized Person: Signature: Seal:"
Kochi-Metro-Rail-Ltd_122025123422432.pdf,42,0,"Appendix 11 POWER OF ATTORNEY (To be printed on Non-Judicial Stamp paper of appropriate value and duly notarized) To know all men by these presents that, I, , holding the post of and competent authority of (the Bidder) do hereby constitute, appoint, authorise and nominate --------------------------(Name & Designation) to do all such acts, deeds and things necessary to the application in connection or incidental with the RFQ RFP Tender No: , floated by M s Kochi Metro Rail Limited for ---------------) including signing and submission of all the documents and providing necessary information response to Kochi Metro Rail Limited and also to bid, negotiate and also to execute the contract, in case is the tender is awarded. This Power of Attorney shall remain valid, binding and irrevocable until the completion of the tender or till the completion of the tenure of contract to be executed between ------(the Bidder) and Kochi Metro Rail Limited, if tender is awarded in favour of ------(the Bidd"
Kochi-Metro-Rail-Ltd_122025123422432.pdf,42,1," the completion of the tender or till the completion of the tenure of contract to be executed between ------(the Bidder) and Kochi Metro Rail Limited, if tender is awarded in favour of ------(the Bidder), whichever is applicable. We hereby agree to ratify all the acts, deeds and things lawfully done by the Attorney pursuant to this Power of Attorney and that all acts, deeds and things done by above mentioned Attorney shall always be deemed to have been done by us on behalf of ------(the Bidder). IN WITNESS THEREOF, WE ----(the Bidder as previously mentioned) have executed these presents on this day of at . For -----(Bidder Lead Member) Competent Authority"
Kochi-Metro-Rail-Ltd_122025123422432.pdf,43,0,Appendix-12 DELETED Appendix-13 DELETED
Kochi-Metro-Rail-Ltd_122025123422432.pdf,44,0,"Appendix 14 UNDERTAKING FOR TENDER SECURITY DECLARATION (To be printed on company letter head) To, Kochi Metro Rail Limited, 4th Floor, JLN Stadium Metro Station, Banerjee Road, Kaloor, Ernakulam 682017 Ref: Tender Document No: dated I We, (hereinafter referred as bidder), declare that: The bidder understands that, according to terms and conditions of the bid document as referred herein above, bids must be supported by a Bid Securing Declaration. The bidder understands and accepts that it may be disqualified from bidding in any tender quotation with Kochi Metro Rail Limited for a period of one year from the date of notification if, the bidder is in breach of any of the following obligation(s) under the bid conditions, a. if the bidder resile or withdraw its proposal tender after the bid closing date last date of submission of tender; OR b. if the bidder does not accept the correction of Tender price. The bidder understands and accepts that it may be disqualified from bidding in any ten"
Kochi-Metro-Rail-Ltd_122025123422432.pdf,44,1,"osing date last date of submission of tender; OR b. if the bidder does not accept the correction of Tender price. The bidder understands and accepts that it may be disqualified from bidding in any tender quotation with Kochi Metro Rail Limited for a period of two years from the date of notification if the bidder is in breach of any obligation under the bid conditions, a. if, having been notified of the acceptance of its bid tender by KMRL during the period of tender validity, the bidder"
Kochi-Metro-Rail-Ltd_122025123422432.pdf,45,0,"i. fail or refuse to furnish the unconditional acceptance of Contract Order within the time limit specified in ATC document. ii. fail or refuse to furnish the Security deposit Performance Security in accordance the ATC document. iii. fail or refuse to enter into a Contract within the time limit specified in the ATC document GeM Contract order. b. In case of conflict of interest as per ATC document. For the purpose of this Bid Securing Declaration, the period of disqualification shall be from the date of resiling withdrawal of this tender or from date of issue of GeM Contract order or from the date of such other breach, as the case may be. The bidder understand this Bid Securing Declaration shall cease to be valid if the bidder is not the successful Bidder, upon the earlier of I. the receipt of your notification of the name of the successful Bidder; or II. Thirty days after the expiration of the validity of the bid. For Signature Name of authorised signatory: Designation: (Office Seal)"
Kochi-Metro-Rail-Ltd_122025123422432.pdf,45,1,t of your notification of the name of the successful Bidder; or II. Thirty days after the expiration of the validity of the bid. For Signature Name of authorised signatory: Designation: (Office Seal)
Kochi-Metro-Rail-Ltd_122025123422432.pdf,46,0,"APPENDIX: 15 LETTER OF UNDERTAKING To, GM (Procurement) Kochi Metro Rail Ltd This is to certify that M S............................................................ ....................a reputed and certified Company firm Sole proprietorship firm has NOT been Black listed Debarred disqualified by any regulators statutory body in India. If it is found at any stage of the tender processing or after the award of the contract that, we are Blacklisted Debarred disqualified by any organization as mentioned herein above, KMRL reserve the absolute right to take appropriate action against us, including but not limited to the termination of the award of tender or initiating legal proceedings against us. Place: Date: Name & Designation of Authorized Person Signature: Seal"
kochi_metro.pdf,1,0,"KMRL-O&M-OPT-SOP-068 Page 1 of 8 01.09.2020 This procedure provides the guideline to be followed for working of stations and trains while resumption of revenue service. This procedure shall be communicated to all contractor staffs and O&M staffs. 2 Applicability KOCHI METRO RAIL LTD SOP for Resumption of revenue service post lock down period 1 Introduction This procedure is applicable to all KMRL O&M staffs and all other involved in working of trains and stations. All Dy HODs to ensure that this SOP is circulated among all staffs and a token of acknowledgement to be taken for understating the guidelines laid in this procedure. 3 Headway and train Service 1. Resumption of revenue services will be in staged manner as detailed below: Stage (07.09.2020 & 08.09.2020) i) Revenue services from 07:00hrs to 12:00 & 14:00 to 20:00 with Headway of 10 mins. ii) Between 12:00 to 14:00, there will be no passenger services. Stage Il (09.09.2020 onwards) i) During weekdays, revenue services from O7:O0"
kochi_metro.pdf,1,1,":00hrs to 12:00 & 14:00 to 20:00 with Headway of 10 mins. ii) Between 12:00 to 14:00, there will be no passenger services. Stage Il (09.09.2020 onwards) i) During weekdays, revenue services from O7:O0Ohrs to 22:00 with the headway as follows: 10 mins ii) On Sunday, services will start from O8:O0Ohrs. iii) Based on the passenger patronage, management will take decision to increase decrease the headway as and when required. 2. Dwell time at stations shall be kept at minimum of 20 seconds for proper ventilation & fresh air circulation. At terminals, minimum O5 minutes shall be kept as the layover time with saloon doors in open condition. 3. Trial run shall be done before introduction of revenue services. 4. If any station falls under containment zone, the same will be closed for public as per the decision taken by the management. 4 Preparatory works and system Fitness"
kochi_metro.pdf,1,2, the decision taken by the management. 4 Preparatory works and system Fitness
kochi_metro.pdf,2,0,"KMRL-O&M-OPT-SOP-068 KOCHI METRO RAIL LTD Page 2 of 8 01.09.2020 SOP for Resumption of revenue service post lock down period 1. Before the resumption of revenue services, all departments has to ensure that the systems are safe and healthy. 2. Dy HODs to ensure advance planning for mobilising staff, equipment and material for cleaning and maintenance, pre-check of essential equipment at stations and in trains. 3. Following fitness from concerned departments duly signed by authorized KMRL person shall be provided to respective stations, OCC before the commencement of revenue service as applicable as per the attached Annexures 1-5. a) Track fitness, Structure Fitness and SOD clearance from CTR b) Traction fitness from PST. c) All electrical installations including lifts & escalators fitness of individual stations are fit. d) Train fitness from RST. e) ATP fitness of train, all signalling equipment and gears including all points and signals from STC. f) Telecom fitness of all PIDS and PAS "
kochi_metro.pdf,2,1,"f individual stations are fit. d) Train fitness from RST. e) ATP fitness of train, all signalling equipment and gears including all points and signals from STC. f) Telecom fitness of all PIDS and PAS form COM. g) AFC system fitness of individual stations from COM. 4. All Dy HODs tto ensure that all staffs under their respective departments are counselled so that they themselves gain confidence and handle the situations in a proper manner. . 5 Cleaning and Disinfection of Trains 1. The trains not to be stabled at main line during non-revenue hours till further instructions. 2. After revenue service all the trains will be sent to depot on daily basis. RST department shall ensure that the air-condition ducts of the trains are cleaned before inducting the train in service. The air condition filters shall be cleaned every week when a train is inducted in service. A check list of train cleaning to be maintained and kept in the trains duly signed by the Rolling stock staff. 3. The target temp"
kochi_metro.pdf,2,2,"lters shall be cleaned every week when a train is inducted in service. A check list of train cleaning to be maintained and kept in the trains duly signed by the Rolling stock staff. 3. The target temperature of the saloon AC shall be set at 26 degree Celsius. Relative humidity should be in the range of 40-70%. RST Dept. shall take random checking in all trains to ensure these. 4. RST Dept to ensure train is cleaned thoroughly during non-revenue hours at depot before putting them into passenger revenue services. Train-grab pole, grab handle and seats will be cleaned every night with disinfectant before inducting for revenue service. For metallic surfaces 70% alcohol based cleaner can be used to wipe down surfaces. All trains in revenue service to be sprayed using hypochlorite base disinfectant. 6 Awareness for public 1. Necessary Do s and Don'ts shall be displayed at all stations. 2. Announcement & video message in trains and stations regarding the following shall be displayed a. Person"
kochi_metro.pdf,2,3,ant. 6 Awareness for public 1. Necessary Do s and Don'ts shall be displayed at all stations. 2. Announcement & video message in trains and stations regarding the following shall be displayed a. Person should travel according to the government guidelines only. b. Advise passengers to travel with minimum baggage and avoid metallic items.
kochi_metro.pdf,3,0,"KMRL-O&M-OPT-SOP-068 Page 3 of 8 01.09.2020 c. pre-recorded advisories to commuter to adhere to the norms of social distancing while boarding and travelling in Metro Encourage use of stairs. KOCHI METRO RAIL LTD SOP for Resumption of revenue service post lock down period a. Advise to avoid unnecessary travel. b. To maintain social distancing inside stations and trains. c. Advise passengers to sit on alternate seats and stand keeping social distancing of at least 1 metre. d. Announcement for passengers not to sit in the seats marked for keeping vacant. e. Use of Aarogya Setu App will be encouraged and passengers will be apprised through various media regarding benefits of using Aarogya Setu App. f. Other Corona related advisory as per Health department's latest guidelines. g. Campaigning through electronic print social media, poster, banner, hoarding, website, to instill confidence in general public to use public transport. 7 Screening, sanitization and social distancing for Passengers "
kochi_metro.pdf,3,1,"rough electronic print social media, poster, banner, hoarding, website, to instill confidence in general public to use public transport. 7 Screening, sanitization and social distancing for Passengers 1. 2. Ooh ON 10. a ict T2: 13. 14. All stations to be disinfected on daily basis. Inform passengers to use hand sanitizer at entry points of stations. Foot pedal operated hand sanitisers will be kept at all entry points of stations. Social distancing of passengers at stations to be monitored by respective station controllers through CCTV. Security controllers available at security control room shall also monitor social distancing through CCTV. All passengers has to wear masks. For cashless transactions Kochi1 card usage shall be encouraged. TOM EFO staff shall communicate to the passengers through the mic and speaker available at the EFO. All TOM, EFO and other staffs dealing with cash shall wear cotton hand gloves. Necessary preventive measures have been taken to adopt contactless ticketi"
kochi_metro.pdf,3,2,"ough the mic and speaker available at the EFO. All TOM, EFO and other staffs dealing with cash shall wear cotton hand gloves. Necessary preventive measures have been taken to adopt contactless ticketing and its digital payment at stations. Passenger should be screened for body temperature through infrared thermometer by KMSP. In addition, thermal camera will be placed at stations with high footfall. If any person is found with symptoms of covid-19, Station controller shall . Guide the passenger to the isolated place identified for this purpose at each stations. ll. Email at idspekm@gmail.com with passenger details address. ill. Call Tele health Help Line number at 8086882228. IV. Follow the instructions provided from the help line. V. Report to OCC. Instructions at all lifts to be displayed for limiting 2-3 persons per lift. Advise passengers to stand on alternate steps on escalators to maintain social distance. Contactless frisking will be done for passengers during their entry. Frisk"
kochi_metro.pdf,3,3,"d for limiting 2-3 persons per lift. Advise passengers to stand on alternate steps on escalators to maintain social distance. Contactless frisking will be done for passengers during their entry. Frisking & scanning will be taken care by KMSP as per Govt. Guidelines. Availability of liquid soap in toilets should be strictly ensured by the station controller. Make announcement to maintain social distancing (minimum 1m separation) while sitting in the train, queuing at ticket window and at entry exit of AFC gates."
kochi_metro.pdf,4,0,"KMRL-O&M-OPT-SOP-068 KOCHI METRO RAIL LTD Page 4 of 8 01.09.2020 SOP for Resumption of revenue service post lock down period 15. All public contact points like AFC gates, ticket counters, Hand rails of staircase, Escalators, Lift buttons, Platform chairs should be cleaned with disinfectant every 4 hours or earlier as per requirement. 16. Public toilets may be given special attention. These should be cleaned, disinfected regularly as per requirement 17. Station Controllers to identify the area where passenger movement or contact within the stations are frequent. More frequent cleaning of such areas using disinfections should be done. The timing of Intensive cleaning and frequency of cleaning of other areas shall be identified by the station controller and guide the cleaning staffs accordingly. 18. Station controller shall ensure proper cleanliness and hygiene of the station. SC shall frequently supervise the cleaning and take rounds of the station frequently. Stations shall be disinfect"
kochi_metro.pdf,4,1,"ly. 18. Station controller shall ensure proper cleanliness and hygiene of the station. SC shall frequently supervise the cleaning and take rounds of the station frequently. Stations shall be disinfected completely during non-revenue hours. 19. Entry of commuters shall be based on guidelines issued by the Government time to time. 8 Crowd Control 1. Crowd at the stations to be regulated. Whenever excess of passengers are observed in the platform area, entry of the passengers at the gate may be restricted. The areas crowding can take place are as under: : Entry gates e Frisking area near gates e Ticket Counters, Customer Care e AFC Gates at entry and Exit. e Lifts, escalators e Platforms 2. Ensure social distancing at all station entry points by controlling the crowd at station entry points. So: Maximum two entry gates shall be kept open for passenger entry. 4. Overall monitoring and controlling shall be done by on-duty station controller at station level in coordination with OCC. 5. Soci"
kochi_metro.pdf,4,2,"So: Maximum two entry gates shall be kept open for passenger entry. 4. Overall monitoring and controlling shall be done by on-duty station controller at station level in coordination with OCC. 5. Social distancing signages at entry exit, concourse, lift & escalators and platforms. 6. Additional deployment of supporting staffs shall be deployed at all stations to maintain social distancing by the passengers at crowding points. It may also monitor through OCC. Required number of supporting staff shall be provide by all O&M departments. 7. Overall monitoring and controlling shall be done by on-duty station controller at station level in coordination with OCC. Additional staffs assigned at passenger regulation shall try to perform the duty at the designated place and shall try to avoid movement at other rooms or should avoid conversations in a place as a group. 9. Executives at the level of AM Manager should be deployed per O03 stations who will take round to ensure cleanliness and maintai"
kochi_metro.pdf,4,3,t at other rooms or should avoid conversations in a place as a group. 9. Executives at the level of AM Manager should be deployed per O03 stations who will take round to ensure cleanliness and maintaining social distancing at the stations. 10. Liaison with state police and local administration for regulating crowd outside station and to deal with contingencies.
kochi_metro.pdf,5,0,"KMRL-O&M-OPT-SOP-068 Page 5 of 8 01.09.2020 KOCHI METRO RAIL LTD SOP for Resumption of revenue service post lock down period 9 Guidelines for working of Train Operations up On 9 & AY N 10. 1% Breath Analyser (BA) Test exempted during Sign ON Sign OFF till further order. However, a declaration in lieu of BA Test shall be given by each Train Operator before Sign ON. A separate Declaration register shall be provided at Crew Office, DCC & terminal stations. While Sign ON OFF, Train Operator should use their own pen. Common pens, if any, may be removed. Train Operator should wear the masks & hand gloves while on duty. Strictly follow the personal hygiene and regular washing of hands before & after each trip. Portable sanitizer bottles shall be kept in each cab of train and inform to crew control office to recoup time to time. Crew controller shall prepare the cyclic roster such a way that all the staff shall perform the driving duty equally. Ensure minimum staff available at crew control of"
kochi_metro.pdf,5,1,"l office to recoup time to time. Crew controller shall prepare the cyclic roster such a way that all the staff shall perform the driving duty equally. Ensure minimum staff available at crew control office. Unless otherwise it is essential, ensure no person other than Train Operator shall travel in the driving cab. If situation warrants, allow the staff only if they wear mask & offer the sanitizer to staff upon boarding the cab. Crew control shall always maintain the minimum stock of hand gloves, masks, portable sanitizers & liquid soap. Ensure the hygiene at work place always. Stop usage of Night halt rooms provided at terminal stations, Depot till further order. However, these rooms shall be kept cleaned, sanitized & well ventilated by keeping windows open. 10 Personal protection for all Staffs a Before sign on, all staffs shall undergo thermal screening available at stations and depot. If any staffs feel any symptoms such as fever, respiratory problem and if feeling unwell should lea"
kochi_metro.pdf,5,2,"Staffs a Before sign on, all staffs shall undergo thermal screening available at stations and depot. If any staffs feel any symptoms such as fever, respiratory problem and if feeling unwell should leave the workplace immediately after informing their reporting officers. Such employees shall observe home quarantine as issued by the government. Ensure proper cleaning and frequent sanitization of the workplace, particularly the frequently touched surfaces. Office spaces, including conference rooms should be cleaned every evening after office hours or early in the morning before the rooms are occupied. All areas in the stations, OCC building and all other offices in the main line and depot premises including the following to be disinfected completely using user friendly disinfect mediums. a. Entrance gate of building, office etc. b. Cafeteria and canteens om Meeting room, conference halis open areas available veranda entrance gate of site, bunkers, cabins, buildings etc. d. Equipment and l"
kochi_metro.pdf,5,3,"ntrance gate of building, office etc. b. Cafeteria and canteens om Meeting room, conference halis open areas available veranda entrance gate of site, bunkers, cabins, buildings etc. d. Equipment and lifts e. Wash room, toilets, sink, water points etc."
kochi_metro.pdf,6,0,"KMRL-O&M-OPT-SOP-068 KOCHI METRO RAIL LTD Page 6 of 8 01.09.2020 SOP for Resumption of revenue service post lock down period fi: Walls all other surfaces. 3: As far as possible, instead of air conditioners fresh air intake through open windows and doors can be used. Rooms fitted with fans can use fans running at low or medium speed with intake of fresh air as much as possible. 4. To minimise the spreading of the corona viruses through airflow in air conditioners, following steps shall be adopted. a. Temperature settings of Air conditioners in offices should be in the range 26 degree Celsius. Relative humidity should be in the range of 40 70%. Intake of the fresh air should be as much as possible. Recirculation of the air should be avoided to the extent possible. Cross ventilation should be adequate. Replacement of air by using the facility of exhaust fans in the nearby area. Air sanitisation should be very frequent by regular cleaning and sanitisation of filters in the indoor unit. Avo"
kochi_metro.pdf,6,1," adequate. Replacement of air by using the facility of exhaust fans in the nearby area. Air sanitisation should be very frequent by regular cleaning and sanitisation of filters in the indoor unit. Avoiding direct contact of air flow 5. All equipment rooms like SER, Telecom, central server rooms and OCC to be monitored by concerned technical departments. 6. Wearing of face cover is compulsory in all public spaces, work places for all staffs. Housekeeping staffs and staffs using common equipment and working at common places shall use hand gloves. All disposable protective items after use shall be kept in a separate waste bag. Such bags shall be disinfected before being collected for disposal. Tr. Staffs should keep the social distancing. Seating at least 6 feet away from others on job sites and in the gatherings, meetings and training sessions shall be ensured. Meetings shall be limited and shall disinfect the meeting room before the meeting starts. 8. Undertake essential correspondence "
kochi_metro.pdf,6,2,"and in the gatherings, meetings and training sessions shall be ensured. Meetings shall be limited and shall disinfect the meeting room before the meeting starts. 8. Undertake essential correspondence on official Email, DDFS and avoid sending physical files and documents to other offices, to the extent possible. 9. While coughing and sneezing the staffs shall cover with hand, stay at isolated place and shall not cough or sneeze towards any passengers or co staffs. 10. Use stairs and avoid use of lift and escalators while on duty as far as possible. 11. All visits including institutions for projects work and other non-essential visits at OCC. Depot will not be permitted till further orders. 12. Frequently wash the hands with soap water at least for 20 seconds or use alcohol- based hand sanitizers. Stay away from flames and sparks while using sanitizers or immediately after applying. 13. All Managers Assistant mangers shall ensure availability of hand sanitizers placed at convenient place"
kochi_metro.pdf,6,3,izers. Stay away from flames and sparks while using sanitizers or immediately after applying. 13. All Managers Assistant mangers shall ensure availability of hand sanitizers placed at convenient places in their respective offices departments and at the entry and exit. 14. Lunch breaks of respective branches shall be staggered by the individual department heads to ensure social distancing. Only parcel food will be available at depot canteen. 15. Use intercoms and telephone for relaying messages. 7 asgaog
kochi_metro.pdf,7,0,"KOCHI METRO RAIL LTD Page 7 of 8 SOP for Resumption of revenue service 01.09.2020 post lock down period 16. Individual employees shall ensure proper sanitisation of commonly used work equipment s between the shifts. The same shall be reflected in the handing over taking over diaries. 17. All staffs including contractors and SISF personnel are advised to install and use Arogya Setu app in the mobiles. 18. Social distancing shall be followed in vehicles used for transporting operating staff. All vehicles will have hand sanitizers. Responsible persons to ensure Keys, vehicle (steering wheels etc.) and resting surfaces to be regularly cleaned with spray and wipe. 19. Hand bags and shoulder bags shall be kept in lockers where ever provided. 20. All employees who are at higher risk including pregnant employees and employees who have underlying medical conditions should take extra precautions. Those employees should not be exposed to any front-line work requiring direct contact with the publi"
kochi_metro.pdf,7,1,"gnant employees and employees who have underlying medical conditions should take extra precautions. Those employees should not be exposed to any front-line work requiring direct contact with the public. 21. List of hospitals clinics in the nearby areas, which are authorised to treat COVID-19 patients, should be identified and list should be available at all stations, OCC and other offices in depot. 22. All security personnel including SISF shall also be screened before being deployed for duty. 23. Security personnel deployment shall be done only for those who are below 55 years. 11 Kiosks 1. All kiosks should be cleaned and sanitised prior to the opening by tenants. 2. All kiosks staff shall follow the preventive measures mentioned as per the clause 10 Personal protection of all staffs above. 3. Sanitisers and tissue papers shall be placed at all kiosks. 4. Dust bins shall be provided at kiosks. 5. Maintain hygiene at the surroundings of all shops. 6. Kiosk Staff to ensure social dista"
kochi_metro.pdf,7,2,"ve. 3. Sanitisers and tissue papers shall be placed at all kiosks. 4. Dust bins shall be provided at kiosks. 5. Maintain hygiene at the surroundings of all shops. 6. Kiosk Staff to ensure social distancing by the customers during bill payment. 7. Frequent sanitisation of common touch points of staffs and customers shall be done. 12 Feeder Services E-rickshaws & Parking 1. For feeder e-rickshaws with three seater, passenger can sit in alternate seats and for 2 seater only one passenger can be accommodated. 2. Following guidelines Covid-19 Health advisory for drivers, crew & passengers of taxis & interstate vehicles vide No. 31 F-2 2020 Health dated 22 May 2020 issued by Govt of Kerala to be adhered. i a) Clean and disinfect the vehicle after each journey. b) Transparent separation between the front row having driver's seat and the back seats. c) Always maintain social distance with passenger as far as possible. d) Avoid contact with hand baggage and personal items of passengers. e) Pass"
kochi_metro.pdf,7,3,he front row having driver's seat and the back seats. c) Always maintain social distance with passenger as far as possible. d) Avoid contact with hand baggage and personal items of passengers. e) Passenger shall wear masks properly at all times during journey.
kochi_metro.pdf,8,0,"KMRL-O&M-OPT-SOP-068 KOCHI METRO RAIL LTD Page 8 of 8 01.09.2020 SOP for Resumption of revenue service post lock down period f) Passenger shall carry minimum luggage and handle their luggage themselves as far as possible. g) Any driver, crew or passenger develops symptoms he she shall contact health Help Line number at 8086882228 and follow the instructions provided from the help line. 3. a) Proper crowd management in the parking lots ensured duly following social distancing. b) Encourage cashless transaction as far as possible in parking. c) The parking lot attender has to wear mask and gloves."
